,timestamp,student_id,activity_type,duration_minutes,day_of_week
2057,2025-06-14 07:48:00,S0177,treadmill,86,Saturday
2058,2025-06-14 18:27:00,S0114,yoga,28,Saturday
2059,2025-06-14 18:31:00,S0066,elliptical,86,Saturday
2060,2025-06-14 19:52:00,S0027,swimming,45,Saturday
2061,2025-06-14 16:03:00,S0172,weights,39,Saturday
2062,2025-06-14 19:02:00,S0165,elliptical,69,Saturday
2063,2025-06-14 18:15:00,S0217,treadmill,26,Saturday
2064,2025-06-14 17:47:00,S0174,yoga,84,Saturday
2065,2025-06-14 09:58:00,S0095,swimming,53,Saturday
2066,2025-06-14 18:03:00,S0006,yoga,29,Saturday
2067,2025-06-14 16:50:00,S0141,yoga,61,Saturday
2068,2025-06-14 08:58:00,S0192,treadmill,81,Saturday
2069,2025-06-14 18:50:00,S0061,swimming,90,Saturday
2070,2025-06-14 09:28:00,S0083,yoga,21,Saturday
2071,2025-06-14 17:16:00,S0163,elliptical,83,Saturday
2072,2025-06-14 18:23:00,S0108,yoga,82,Saturday
2073,2025-06-14 17:22:00,S0110,elliptical,72,Saturday
2074,2025-06-14 19:47:00,S0073,weights,86,Saturday
2075,2025-06-14 12:01:00,S0258,weights,37,Saturday
2076,2025-06-14 18:11:00,S0243,treadmill,43,Saturday
2077,2025-06-14 20:09:00,S0252,yoga,56,Saturday
2078,2025-06-14 19:10:00,S0241,yoga,51,Saturday
2079,2025-06-14 07:12:00,S0253,elliptical,42,Saturday
2080,2025-06-14 18:40:00,S0182,treadmill,65,Saturday
2081,2025-06-14 19:46:00,S0051,swimming,90,Saturday
2082,2025-06-14 07:06:00,S0087,treadmill,85,Saturday
2083,2025-06-14 08:08:00,S0022,elliptical,23,Saturday
2084,2025-06-14 19:43:00,S0238,weights,82,Saturday
2085,2025-06-14 12:25:00,S0294,yoga,55,Saturday
2086,2025-06-14 08:40:00,S0041,elliptical,86,Saturday
2087,2025-06-14 09:17:00,S0029,treadmill,40,Saturday
2088,2025-06-14 07:03:00,S0128,yoga,44,Saturday
2089,2025-06-14 19:43:00,S0212,treadmill,34,Saturday
2090,2025-06-14 19:15:00,S0274,treadmill,26,Saturday
2091,2025-06-14 18:56:00,S0216,weights,23,Saturday
2092,2025-06-14 18:49:00,S0052,elliptical,59,Saturday
2093,2025-06-14 07:36:00,S0192,yoga,53,Saturday
2094,2025-06-14 18:07:00,S0075,treadmill,71,Saturday
2095,2025-06-14 16:35:00,S0150,elliptical,44,Saturday
2096,2025-06-14 17:41:00,S0217,elliptical,47,Saturday
2097,2025-06-14 12:56:00,S0103,weights,62,Saturday
2098,2025-06-14 20:06:00,S0212,weights,72,Saturday
2099,2025-06-14 17:55:00,S0035,treadmill,44,Saturday
2100,2025-06-14 18:16:00,S0095,yoga,83,Saturday
2101,2025-06-14 19:37:00,S0032,treadmill,88,Saturday
2102,2025-06-14 16:39:00,S0018,elliptical,59,Saturday
2103,2025-06-14 07:00:00,S0227,swimming,58,Saturday
2104,2025-06-14 17:57:00,S0157,elliptical,65,Saturday
2105,2025-06-14 18:49:00,S0144,weights,72,Saturday
2106,2025-06-14 17:30:00,S0243,weights,60,Saturday
2107,2025-06-14 06:21:00,S0035,swimming,73,Saturday
2108,2025-06-14 09:16:00,S0102,weights,56,Saturday
2109,2025-06-15 12:33:00,S0106,treadmill,84,Sunday
2110,2025-06-15 08:50:00,S0121,yoga,22,Sunday
2111,2025-06-15 19:01:00,S0008,yoga,47,Sunday
2112,2025-06-15 20:06:00,S0207,swimming,40,Sunday
2113,2025-06-15 09:44:00,S0112,elliptical,40,Sunday
2114,2025-06-15 12:54:00,S0067,yoga,25,Sunday
2115,2025-06-15 17:31:00,S0211,elliptical,74,Sunday
2116,2025-06-15 17:42:00,S0241,yoga,30,Sunday
2117,2025-06-15 18:46:00,S0193,weights,87,Sunday
2118,2025-06-15 17:49:00,S0241,elliptical,48,Sunday
2119,2025-06-15 17:47:00,S0220,yoga,75,Sunday
2120,2025-06-15 07:50:00,S0109,weights,66,Sunday
2121,2025-06-15 18:28:00,S0272,yoga,76,Sunday
2122,2025-06-15 12:44:00,S0118,yoga,41,Sunday
2123,2025-06-15 19:36:00,S0084,swimming,22,Sunday
2124,2025-06-15 19:15:00,S0297,yoga,75,Sunday
2125,2025-06-15 17:12:00,S0051,yoga,63,Sunday
2126,2025-06-15 20:04:00,S0240,yoga,71,Sunday
2127,2025-06-15 12:13:00,S0239,yoga,49,Sunday
2128,2025-06-15 19:40:00,S0094,treadmill,82,Sunday
2129,2025-06-15 07:27:00,S0266,weights,84,Sunday
2130,2025-06-15 18:46:00,S0277,weights,37,Sunday
2131,2025-06-15 09:51:00,S0229,yoga,22,Sunday
2132,2025-06-15 12:15:00,S0067,weights,89,Sunday
2133,2025-06-15 17:51:00,S0030,swimming,27,Sunday
2134,2025-06-15 12:55:00,S0233,treadmill,87,Sunday
2135,2025-06-15 19:59:00,S0266,elliptical,90,Sunday
2136,2025-06-15 07:49:00,S0140,treadmill,69,Sunday
2137,2025-06-15 19:48:00,S0238,swimming,76,Sunday
2138,2025-06-15 18:59:00,S0295,swimming,29,Sunday
2139,2025-06-15 16:08:00,S0137,elliptical,40,Sunday
2140,2025-06-15 18:01:00,S0173,yoga,76,Sunday
2141,2025-06-15 19:09:00,S0257,elliptical,56,Sunday
2142,2025-06-15 19:20:00,S0018,yoga,66,Sunday
2143,2025-06-15 07:23:00,S0031,weights,37,Sunday
2144,2025-06-15 17:50:00,S0284,elliptical,78,Sunday
2145,2025-06-15 19:26:00,S0181,swimming,25,Sunday
2146,2025-06-15 08:37:00,S0134,weights,80,Sunday
2147,2025-06-15 07:37:00,S0247,elliptical,46,Sunday
2148,2025-06-15 18:00:00,S0296,elliptical,57,Sunday
2149,2025-06-15 08:10:00,S0131,swimming,54,Sunday
2150,2025-06-15 16:03:00,S0125,elliptical,39,Sunday
2151,2025-06-15 12:16:00,S0226,elliptical,81,Sunday
2152,2025-06-15 19:54:00,S0297,weights,75,Sunday
2153,2025-06-15 18:43:00,S0077,treadmill,46,Sunday
2154,2025-06-15 12:46:00,S0186,yoga,25,Sunday
2155,2025-06-15 18:27:00,S0257,weights,70,Sunday
2156,2025-06-15 19:37:00,S0231,swimming,84,Sunday
2157,2025-06-15 12:25:00,S0157,weights,75,Sunday
2158,2025-06-15 16:41:00,S0138,swimming,50,Sunday
2159,2025-06-15 09:14:00,S0013,treadmill,51,Sunday
2160,2025-06-15 07:25:00,S0279,weights,86,Sunday
2161,2025-06-15 08:30:00,S0278,elliptical,63,Sunday
2162,2025-06-15 06:11:00,S0158,weights,55,Sunday
2163,2025-06-15 20:13:00,S0285,yoga,28,Sunday
2164,2025-06-15 12:00:00,S0072,weights,58,Sunday
2165,2025-06-15 12:31:00,S0161,elliptical,30,Sunday
2166,2025-06-15 18:22:00,S0209,swimming,62,Sunday
2167,2025-06-15 17:24:00,S0029,treadmill,84,Sunday
2168,2025-06-15 12:04:00,S0066,swimming,50,Sunday
2169,2025-06-15 16:29:00,S0300,treadmill,83,Sunday
2170,2025-06-15 07:32:00,S0127,elliptical,40,Sunday
2171,2025-06-15 19:51:00,S0265,swimming,49,Sunday
2172,2025-06-15 18:17:00,S0057,yoga,33,Sunday
2173,2025-06-15 16:34:00,S0089,swimming,60,Sunday
2174,2025-06-15 18:59:00,S0185,yoga,52,Sunday
2175,2025-06-15 20:58:00,S0033,swimming,60,Sunday
2176,2025-06-15 08:33:00,S0223,swimming,32,Sunday
2177,2025-06-15 08:40:00,S0296,swimming,72,Sunday
2178,2025-06-15 07:13:00,S0220,weights,89,Sunday
2179,2025-06-15 19:49:00,S0076,treadmill,84,Sunday
2180,2025-06-15 12:44:00,S0258,treadmill,56,Sunday
2181,2025-06-15 08:39:00,S0217,yoga,66,Sunday
2182,2025-06-15 17:02:00,S0165,yoga,86,Sunday
2183,2025-06-15 18:51:00,S0164,swimming,48,Sunday
2184,2025-06-15 19:45:00,S0279,yoga,43,Sunday
2185,2025-06-15 12:36:00,S0002,swimming,28,Sunday
2186,2025-06-15 18:54:00,S0142,weights,62,Sunday
2187,2025-06-15 17:55:00,S0132,swimming,24,Sunday
2188,2025-06-15 09:49:00,S0218,yoga,47,Sunday
2189,2025-06-15 19:55:00,S0034,yoga,79,Sunday
2190,2025-06-15 18:32:00,S0053,elliptical,34,Sunday
2191,2025-06-15 18:28:00,S0180,weights,64,Sunday
2192,2025-06-15 16:35:00,S0281,yoga,42,Sunday
2193,2025-06-15 09:11:00,S0184,swimming,52,Sunday
2194,2025-06-15 19:54:00,S0209,treadmill,32,Sunday
2195,2025-06-15 19:47:00,S0224,yoga,49,Sunday
2196,2025-06-15 08:20:00,S0237,swimming,57,Sunday
2197,2025-06-15 19:27:00,S0131,yoga,49,Sunday
2198,2025-06-15 08:38:00,S0104,swimming,59,Sunday
2199,2025-06-15 18:22:00,S0212,elliptical,86,Sunday
2200,2025-06-15 08:16:00,S0158,treadmill,26,Sunday
2201,2025-06-15 12:02:00,S0270,treadmill,36,Sunday
2202,2025-06-15 19:09:00,S0295,elliptical,87,Sunday
2203,2025-06-15 18:52:00,S0240,weights,33,Sunday
2204,2025-06-15 16:59:00,S0277,treadmill,62,Sunday
2205,2025-06-15 18:18:00,S0192,elliptical,62,Sunday
2206,2025-06-15 12:42:00,S0019,elliptical,43,Sunday
2207,2025-06-15 19:42:00,S0236,elliptical,63,Sunday
2208,2025-06-15 19:06:00,S0006,swimming,90,Sunday
2209,2025-06-15 18:12:00,S0051,swimming,50,Sunday
2210,2025-06-15 08:23:00,S0178,treadmill,89,Sunday
2211,2025-06-15 17:40:00,S0273,treadmill,85,Sunday
2212,2025-06-15 18:14:00,S0106,elliptical,51,Sunday
2213,2025-06-15 17:15:00,S0197,elliptical,88,Sunday
2214,2025-06-15 18:05:00,S0024,swimming,22,Sunday
2215,2025-06-15 19:35:00,S0280,treadmill,70,Sunday
2216,2025-06-15 12:39:00,S0023,yoga,46,Sunday
2217,2025-06-16 08:25:00,S0142,yoga,30,Monday
2218,2025-06-16 16:19:00,S0145,weights,41,Monday
2219,2025-06-16 18:43:00,S0196,weights,54,Monday
2220,2025-06-16 07:10:00,S0171,treadmill,48,Monday
2221,2025-06-16 12:29:00,S0113,treadmill,66,Monday
2222,2025-06-16 17:39:00,S0002,treadmill,59,Monday
2223,2025-06-16 12:57:00,S0031,weights,26,Monday
2224,2025-06-16 17:16:00,S0211,elliptical,69,Monday
2225,2025-06-16 18:04:00,S0137,yoga,62,Monday
2226,2025-06-16 08:16:00,S0230,yoga,53,Monday
2227,2025-06-16 18:14:00,S0169,swimming,47,Monday
2228,2025-06-16 16:32:00,S0188,elliptical,45,Monday
2229,2025-06-16 09:07:00,S0137,elliptical,40,Monday
2230,2025-06-16 09:30:00,S0020,treadmill,40,Monday
2231,2025-06-16 18:43:00,S0294,swimming,44,Monday
2232,2025-06-16 19:07:00,S0290,yoga,73,Monday
2233,2025-06-16 08:23:00,S0154,weights,46,Monday
2234,2025-06-16 09:32:00,S0030,yoga,44,Monday
2235,2025-06-16 17:15:00,S0140,weights,76,Monday
2236,2025-06-16 17:12:00,S0023,swimming,22,Monday
2237,2025-06-16 18:06:00,S0070,weights,59,Monday
2238,2025-06-16 09:50:00,S0119,swimming,38,Monday
2239,2025-06-16 12:16:00,S0041,swimming,42,Monday
2240,2025-06-16 06:12:00,S0188,weights,70,Monday
2241,2025-06-16 08:39:00,S0045,yoga,61,Monday
2242,2025-06-16 19:27:00,S0124,elliptical,24,Monday
2243,2025-06-16 09:24:00,S0028,yoga,56,Monday
2244,2025-06-16 17:40:00,S0079,elliptical,42,Monday
2245,2025-06-16 16:24:00,S0194,yoga,79,Monday
2246,2025-06-16 09:48:00,S0028,treadmill,35,Monday
2247,2025-06-16 08:01:00,S0289,elliptical,24,Monday
2248,2025-06-16 08:32:00,S0101,treadmill,69,Monday
2249,2025-06-16 08:57:00,S0224,elliptical,90,Monday
2250,2025-06-16 16:33:00,S0248,treadmill,54,Monday
2251,2025-06-16 17:24:00,S0052,swimming,30,Monday
2252,2025-06-16 12:38:00,S0127,treadmill,38,Monday
2253,2025-06-16 19:39:00,S0220,treadmill,38,Monday
2254,2025-06-16 19:12:00,S0267,treadmill,41,Monday
2255,2025-06-16 18:53:00,S0202,swimming,88,Monday
2256,2025-06-16 12:20:00,S0127,yoga,40,Monday
2257,2025-06-16 12:42:00,S0011,swimming,47,Monday
2258,2025-06-16 17:06:00,S0263,yoga,33,Monday
2259,2025-06-16 12:14:00,S0034,weights,77,Monday
2260,2025-06-16 08:53:00,S0023,yoga,44,Monday
2261,2025-06-16 16:50:00,S0214,swimming,20,Monday
2262,2025-06-16 18:25:00,S0213,weights,61,Monday
2263,2025-06-16 08:33:00,S0286,swimming,25,Monday
2264,2025-06-16 18:12:00,S0156,elliptical,57,Monday
2265,2025-06-16 09:43:00,S0247,yoga,86,Monday
2266,2025-06-16 08:06:00,S0262,yoga,48,Monday
2267,2025-06-16 16:06:00,S0289,yoga,33,Monday
2268,2025-06-16 08:52:00,S0259,treadmill,37,Monday
2269,2025-06-16 12:47:00,S0064,weights,59,Monday
2270,2025-06-16 20:13:00,S0190,yoga,47,Monday
2271,2025-06-16 18:42:00,S0284,elliptical,85,Monday
2272,2025-06-16 17:09:00,S0174,swimming,42,Monday
2273,2025-06-16 18:09:00,S0145,weights,79,Monday
2274,2025-06-16 18:37:00,S0092,treadmill,24,Monday
2275,2025-06-16 17:40:00,S0012,weights,88,Monday
2276,2025-06-16 08:46:00,S0281,swimming,80,Monday
2277,2025-06-16 19:49:00,S0059,elliptical,24,Monday
2278,2025-06-16 17:36:00,S0072,swimming,23,Monday
2279,2025-06-16 17:37:00,S0194,treadmill,74,Monday
2280,2025-06-16 16:25:00,S0139,swimming,86,Monday
2281,2025-06-16 18:00:00,S0116,treadmill,77,Monday
2282,2025-06-16 12:55:00,S0065,swimming,64,Monday
2283,2025-06-16 06:27:00,S0026,treadmill,87,Monday
2284,2025-06-16 19:55:00,S0149,elliptical,56,Monday
2285,2025-06-16 08:55:00,S0071,yoga,55,Monday
2286,2025-06-16 19:59:00,S0262,treadmill,36,Monday
2287,2025-06-16 08:34:00,S0222,elliptical,79,Monday
2288,2025-06-16 17:59:00,S0168,swimming,65,Monday
2289,2025-06-16 12:27:00,S0293,treadmill,23,Monday
2290,2025-06-16 17:25:00,S0174,weights,71,Monday
2291,2025-06-16 18:34:00,S0242,swimming,37,Monday
2292,2025-06-16 19:21:00,S0249,weights,66,Monday
2293,2025-06-16 08:56:00,S0260,elliptical,75,Monday
2294,2025-06-16 19:12:00,S0103,weights,68,Monday
2295,2025-06-16 12:07:00,S0095,swimming,44,Monday
2296,2025-06-16 19:25:00,S0280,treadmill,33,Monday
2297,2025-06-16 17:05:00,S0013,weights,64,Monday
2298,2025-06-16 16:53:00,S0196,weights,50,Monday
2299,2025-06-16 06:22:00,S0201,yoga,70,Monday
2300,2025-06-16 08:30:00,S0136,yoga,26,Monday
2301,2025-06-16 08:09:00,S0125,elliptical,45,Monday
2302,2025-06-16 08:25:00,S0014,treadmill,33,Monday
2303,2025-06-16 09:02:00,S0212,swimming,44,Monday
2304,2025-06-16 12:44:00,S0191,elliptical,56,Monday
2305,2025-06-16 06:02:00,S0142,yoga,64,Monday
2306,2025-06-16 16:18:00,S0261,swimming,69,Monday
2307,2025-06-16 20:26:00,S0027,yoga,63,Monday
2308,2025-06-16 17:03:00,S0231,treadmill,44,Monday
2309,2025-06-16 19:49:00,S0273,yoga,48,Monday
2310,2025-06-16 07:24:00,S0117,yoga,89,Monday
2311,2025-06-16 18:00:00,S0278,weights,35,Monday
2312,2025-06-16 09:35:00,S0253,weights,26,Monday
2313,2025-06-16 19:03:00,S0291,elliptical,62,Monday
2314,2025-06-16 18:04:00,S0092,swimming,56,Monday
2315,2025-06-16 18:40:00,S0291,yoga,75,Monday
2316,2025-06-16 12:39:00,S0289,treadmill,76,Monday
2317,2025-06-16 18:43:00,S0251,elliptical,78,Monday
2318,2025-06-16 06:21:00,S0264,treadmill,84,Monday
2319,2025-06-16 12:28:00,S0105,swimming,51,Monday
2320,2025-06-16 07:15:00,S0263,weights,68,Monday
2321,2025-06-16 17:41:00,S0160,swimming,31,Monday
2322,2025-06-16 12:37:00,S0181,yoga,36,Monday
2323,2025-06-16 18:08:00,S0039,weights,49,Monday
2324,2025-06-16 18:21:00,S0183,elliptical,85,Monday
2325,2025-06-16 17:16:00,S0278,yoga,56,Monday
2326,2025-06-16 17:16:00,S0153,yoga,65,Monday
2327,2025-06-16 19:56:00,S0099,treadmill,23,Monday
2328,2025-06-16 19:55:00,S0187,swimming,85,Monday
2329,2025-06-16 18:28:00,S0168,treadmill,36,Monday
2330,2025-06-16 20:57:00,S0009,swimming,68,Monday
2331,2025-06-16 12:03:00,S0096,elliptical,67,Monday
2332,2025-06-16 19:21:00,S0019,treadmill,31,Monday
2333,2025-06-16 16:25:00,S0085,elliptical,58,Monday
2334,2025-06-16 19:34:00,S0023,yoga,84,Monday
2335,2025-06-16 19:17:00,S0177,yoga,54,Monday
2336,2025-06-16 17:26:00,S0238,elliptical,86,Monday
2337,2025-06-16 09:23:00,S0293,swimming,42,Monday
2338,2025-06-16 08:43:00,S0177,weights,74,Monday
2339,2025-06-16 18:57:00,S0129,weights,50,Monday
2340,2025-06-16 08:18:00,S0093,elliptical,22,Monday
2341,2025-06-16 18:17:00,S0238,yoga,55,Monday
2342,2025-06-16 18:58:00,S0265,elliptical,84,Monday
2343,2025-06-16 06:20:00,S0189,yoga,89,Monday
2344,2025-06-16 07:56:00,S0081,elliptical,20,Monday
2345,2025-06-16 17:51:00,S0118,swimming,59,Monday
2346,2025-06-16 09:30:00,S0117,elliptical,51,Monday
2347,2025-06-16 12:31:00,S0242,yoga,37,Monday
2348,2025-06-16 08:25:00,S0075,swimming,55,Monday
2349,2025-06-16 18:59:00,S0275,weights,29,Monday
2350,2025-06-16 17:03:00,S0034,swimming,50,Monday
2351,2025-06-16 07:57:00,S0121,elliptical,47,Monday
2352,2025-06-16 08:52:00,S0283,yoga,57,Monday
2353,2025-06-16 17:23:00,S0022,treadmill,70,Monday
2354,2025-06-16 12:00:00,S0029,weights,53,Monday
2355,2025-06-16 19:30:00,S0054,swimming,40,Monday
2356,2025-06-16 17:51:00,S0184,swimming,31,Monday
2357,2025-06-16 08:27:00,S0068,yoga,38,Monday
2358,2025-06-16 19:43:00,S0228,yoga,83,Monday
2359,2025-06-16 12:49:00,S0236,weights,40,Monday
2360,2025-06-16 08:27:00,S0092,weights,73,Monday
2361,2025-06-16 18:32:00,S0278,treadmill,20,Monday
2362,2025-06-16 16:59:00,S0242,treadmill,80,Monday
2363,2025-06-16 09:03:00,S0220,treadmill,24,Monday
2364,2025-06-16 06:49:00,S0258,treadmill,57,Monday
2365,2025-06-16 19:16:00,S0224,weights,32,Monday
2366,2025-06-17 17:38:00,S0131,swimming,59,Tuesday
2367,2025-06-17 19:44:00,S0058,weights,51,Tuesday
2368,2025-06-17 18:07:00,S0215,swimming,84,Tuesday
2369,2025-06-17 18:07:00,S0152,treadmill,71,Tuesday
2370,2025-06-17 16:02:00,S0090,yoga,75,Tuesday
2371,2025-06-17 12:25:00,S0056,yoga,83,Tuesday
2372,2025-06-17 08:26:00,S0034,elliptical,72,Tuesday
2373,2025-06-17 12:26:00,S0260,weights,35,Tuesday
2374,2025-06-17 06:26:00,S0221,treadmill,73,Tuesday
2375,2025-06-17 17:58:00,S0100,weights,75,Tuesday
2376,2025-06-17 07:51:00,S0075,weights,47,Tuesday
2377,2025-06-17 17:06:00,S0275,yoga,63,Tuesday
2378,2025-06-17 07:34:00,S0048,swimming,66,Tuesday
2379,2025-06-17 08:50:00,S0053,treadmill,57,Tuesday
2380,2025-06-17 19:42:00,S0281,swimming,50,Tuesday
2381,2025-06-17 18:24:00,S0187,treadmill,71,Tuesday
2382,2025-06-17 12:01:00,S0250,elliptical,49,Tuesday
2383,2025-06-17 06:09:00,S0125,yoga,21,Tuesday
2384,2025-06-17 08:42:00,S0160,swimming,79,Tuesday
2385,2025-06-17 18:00:00,S0197,weights,31,Tuesday
2386,2025-06-17 19:52:00,S0047,treadmill,33,Tuesday
2387,2025-06-17 19:23:00,S0226,yoga,81,Tuesday
2388,2025-06-17 08:19:00,S0139,elliptical,55,Tuesday
2389,2025-06-17 09:30:00,S0101,yoga,50,Tuesday
2390,2025-06-17 19:24:00,S0058,yoga,68,Tuesday
2391,2025-06-17 17:34:00,S0030,weights,43,Tuesday
2392,2025-06-17 09:45:00,S0224,swimming,54,Tuesday
2393,2025-06-17 17:53:00,S0038,yoga,52,Tuesday
2394,2025-06-17 12:31:00,S0079,elliptical,65,Tuesday
2395,2025-06-17 19:43:00,S0101,swimming,87,Tuesday
2396,2025-06-17 06:49:00,S0173,elliptical,53,Tuesday
2397,2025-06-17 18:27:00,S0127,yoga,22,Tuesday
2398,2025-06-17 17:32:00,S0159,weights,71,Tuesday
2399,2025-06-17 18:39:00,S0156,weights,60,Tuesday
2400,2025-06-17 07:15:00,S0240,treadmill,90,Tuesday
2401,2025-06-17 19:14:00,S0182,yoga,38,Tuesday
2402,2025-06-17 16:04:00,S0218,weights,32,Tuesday
2403,2025-06-17 08:17:00,S0004,yoga,80,Tuesday
2404,2025-06-17 08:47:00,S0043,yoga,84,Tuesday
2405,2025-06-17 17:54:00,S0226,elliptical,87,Tuesday
2406,2025-06-17 19:10:00,S0016,weights,35,Tuesday
2407,2025-06-17 19:50:00,S0006,weights,73,Tuesday
2408,2025-06-17 12:26:00,S0130,weights,23,Tuesday
2409,2025-06-17 12:19:00,S0059,weights,32,Tuesday
2410,2025-06-17 06:34:00,S0072,yoga,68,Tuesday
2411,2025-06-17 12:34:00,S0214,weights,31,Tuesday
2412,2025-06-17 19:49:00,S0113,weights,72,Tuesday
2413,2025-06-17 17:12:00,S0221,weights,22,Tuesday
2414,2025-06-17 17:44:00,S0169,treadmill,30,Tuesday
2415,2025-06-17 09:55:00,S0015,swimming,32,Tuesday
2416,2025-06-17 19:33:00,S0074,elliptical,56,Tuesday
2417,2025-06-17 08:24:00,S0180,elliptical,45,Tuesday
2418,2025-06-17 17:07:00,S0011,weights,70,Tuesday
2419,2025-06-17 19:28:00,S0046,swimming,86,Tuesday
2420,2025-06-17 18:58:00,S0087,yoga,21,Tuesday
2421,2025-06-17 12:22:00,S0257,swimming,80,Tuesday
2422,2025-06-17 19:12:00,S0032,yoga,24,Tuesday
2423,2025-06-17 12:47:00,S0034,yoga,48,Tuesday
2424,2025-06-17 08:16:00,S0098,swimming,21,Tuesday
2425,2025-06-17 19:27:00,S0287,weights,69,Tuesday
2426,2025-06-17 16:27:00,S0181,yoga,72,Tuesday
2427,2025-06-17 19:50:00,S0094,treadmill,83,Tuesday
2428,2025-06-17 19:25:00,S0119,elliptical,34,Tuesday
2429,2025-06-17 18:48:00,S0176,weights,63,Tuesday
2430,2025-06-17 18:11:00,S0120,elliptical,63,Tuesday
2431,2025-06-17 19:46:00,S0282,yoga,47,Tuesday
2432,2025-06-17 18:47:00,S0061,weights,87,Tuesday
2433,2025-06-17 18:09:00,S0093,treadmill,81,Tuesday
2434,2025-06-17 18:55:00,S0118,swimming,23,Tuesday
2435,2025-06-17 20:07:00,S0169,weights,39,Tuesday
2436,2025-06-17 20:48:00,S0161,swimming,60,Tuesday
2437,2025-06-17 09:50:00,S0098,swimming,70,Tuesday
2438,2025-06-17 19:28:00,S0096,yoga,62,Tuesday
2439,2025-06-17 17:49:00,S0101,treadmill,40,Tuesday
2440,2025-06-17 18:15:00,S0194,elliptical,63,Tuesday
2441,2025-06-17 18:31:00,S0201,elliptical,54,Tuesday
2442,2025-06-17 20:05:00,S0295,weights,59,Tuesday
2443,2025-06-17 19:06:00,S0127,treadmill,83,Tuesday
2444,2025-06-17 16:26:00,S0294,yoga,35,Tuesday
2445,2025-06-17 19:14:00,S0269,treadmill,62,Tuesday
2446,2025-06-17 17:38:00,S0190,treadmill,58,Tuesday
2447,2025-06-17 18:14:00,S0085,weights,73,Tuesday
2448,2025-06-17 09:15:00,S0028,swimming,27,Tuesday
2449,2025-06-17 18:59:00,S0200,weights,70,Tuesday
2450,2025-06-17 17:47:00,S0276,yoga,20,Tuesday
2451,2025-06-17 08:08:00,S0090,weights,60,Tuesday
2452,2025-06-17 19:17:00,S0234,weights,88,Tuesday
2453,2025-06-17 18:37:00,S0028,swimming,46,Tuesday
2454,2025-06-17 19:32:00,S0022,weights,55,Tuesday
2455,2025-06-17 17:56:00,S0166,weights,87,Tuesday
2456,2025-06-17 18:26:00,S0089,treadmill,29,Tuesday
2457,2025-06-17 07:57:00,S0236,treadmill,63,Tuesday
2458,2025-06-17 17:31:00,S0137,treadmill,72,Tuesday
2459,2025-06-17 12:40:00,S0243,treadmill,82,Tuesday
2460,2025-06-17 18:39:00,S0142,yoga,89,Tuesday
2461,2025-06-17 18:25:00,S0108,yoga,20,Tuesday
2462,2025-06-17 19:57:00,S0064,treadmill,20,Tuesday
2463,2025-06-17 09:35:00,S0273,treadmill,43,Tuesday
2464,2025-06-17 20:43:00,S0260,yoga,89,Tuesday
2465,2025-06-17 18:22:00,S0237,elliptical,80,Tuesday
2466,2025-06-18 17:05:00,S0160,swimming,88,Wednesday
2467,2025-06-18 18:56:00,S0127,treadmill,41,Wednesday
2468,2025-06-18 09:45:00,S0256,weights,23,Wednesday
2469,2025-06-18 18:46:00,S0037,swimming,45,Wednesday
2470,2025-06-18 17:03:00,S0122,treadmill,67,Wednesday
2471,2025-06-18 19:19:00,S0255,swimming,56,Wednesday
2472,2025-06-18 12:18:00,S0242,yoga,64,Wednesday
2473,2025-06-18 18:30:00,S0031,elliptical,34,Wednesday
2474,2025-06-18 19:36:00,S0037,weights,27,Wednesday
2475,2025-06-18 20:36:00,S0108,treadmill,52,Wednesday
2476,2025-06-18 19:51:00,S0030,elliptical,33,Wednesday
2477,2025-06-18 18:17:00,S0193,elliptical,43,Wednesday
2478,2025-06-18 08:24:00,S0106,swimming,71,Wednesday
2479,2025-06-18 16:53:00,S0269,elliptical,20,Wednesday
2480,2025-06-18 18:43:00,S0243,elliptical,82,Wednesday
2481,2025-06-18 18:29:00,S0217,swimming,50,Wednesday
2482,2025-06-18 08:36:00,S0213,elliptical,89,Wednesday
2483,2025-06-18 18:07:00,S0300,treadmill,33,Wednesday
2484,2025-06-18 19:44:00,S0215,elliptical,85,Wednesday
2485,2025-06-18 20:45:00,S0194,yoga,54,Wednesday
2486,2025-06-18 20:03:00,S0092,treadmill,59,Wednesday
2487,2025-06-18 19:00:00,S0031,elliptical,61,Wednesday
2488,2025-06-18 18:21:00,S0152,swimming,55,Wednesday
2489,2025-06-18 17:44:00,S0108,treadmill,49,Wednesday
2490,2025-06-18 18:40:00,S0027,swimming,33,Wednesday
2491,2025-06-18 12:41:00,S0088,yoga,76,Wednesday
2492,2025-06-18 16:36:00,S0130,yoga,37,Wednesday
2493,2025-06-18 19:28:00,S0300,elliptical,50,Wednesday
2494,2025-06-18 16:51:00,S0287,yoga,60,Wednesday
2495,2025-06-18 17:03:00,S0109,treadmill,35,Wednesday
2496,2025-06-18 19:48:00,S0238,elliptical,58,Wednesday
2497,2025-06-18 17:54:00,S0030,elliptical,61,Wednesday
2498,2025-06-18 16:21:00,S0183,swimming,89,Wednesday
2499,2025-06-18 18:21:00,S0024,swimming,22,Wednesday
2500,2025-06-18 18:22:00,S0095,weights,72,Wednesday
2501,2025-06-18 17:09:00,S0008,elliptical,71,Wednesday
2502,2025-06-18 17:39:00,S0168,yoga,81,Wednesday
2503,2025-06-18 09:04:00,S0240,swimming,28,Wednesday
2504,2025-06-18 18:06:00,S0261,elliptical,33,Wednesday
