timestamp,student_id,activity_type,duration_minutes,day_of_week
2025-06-15 18:28:00,S0180,weights,64,Sunday
2025-06-15 16:35:00,S0281,yoga,42,Sunday
2025-06-15 09:11:00,S0184,swimming,52,Sunday
2025-06-15 19:54:00,S0209,treadmill,32,Sunday
2025-06-15 19:47:00,S0224,yoga,49,Sunday
2025-06-15 08:20:00,S0237,swimming,57,Sunday
2025-06-15 19:27:00,S0131,yoga,49,Sunday
2025-06-15 08:38:00,S0104,swimming,59,Sunday
2025-06-15 18:22:00,S0212,elliptical,86,Sunday
2025-06-15 08:16:00,S0158,treadmill,26,Sunday
2025-06-15 12:02:00,S0270,treadmill,36,Sunday
2025-06-15 19:09:00,S0295,elliptical,87,Sunday
2025-06-15 18:52:00,S0240,weights,33,Sunday
2025-06-15 16:59:00,S0277,treadmill,62,Sunday
2025-06-15 18:18:00,S0192,elliptical,62,Sunday
2025-06-15 12:42:00,S0019,elliptical,43,Sunday
2025-06-15 19:42:00,S0236,elliptical,63,Sunday
2025-06-15 19:06:00,S0006,swimming,90,Sunday
2025-06-15 18:12:00,S0051,swimming,50,Sunday
2025-06-15 08:23:00,S0178,treadmill,89,Sunday
2025-06-15 17:40:00,S0273,treadmill,85,Sunday
2025-06-15 18:14:00,S0106,elliptical,51,Sunday
2025-06-15 17:15:00,S0197,elliptical,88,Sunday
2025-06-15 18:05:00,S0024,swimming,22,Sunday
2025-06-15 19:35:00,S0280,treadmill,70,Sunday
2025-06-15 12:39:00,S0023,yoga,46,Sunday
2025-06-16 08:25:00,S0142,yoga,30,Monday
2025-06-16 16:19:00,S0145,weights,41,Monday
2025-06-16 18:43:00,S0196,weights,54,Monday
2025-06-16 07:10:00,S0171,treadmill,48,Monday
2025-06-16 12:29:00,S0113,treadmill,66,Monday
2025-06-16 17:39:00,S0002,treadmill,59,Monday
2025-06-16 12:57:00,S0031,weights,26,Monday
2025-06-16 17:16:00,S0211,elliptical,69,Monday
2025-06-16 18:04:00,S0137,yoga,62,Monday
2025-06-16 08:16:00,S0230,yoga,53,Monday
2025-06-16 18:14:00,S0169,swimming,47,Monday
2025-06-16 16:32:00,S0188,elliptical,45,Monday
2025-06-16 09:07:00,S0137,elliptical,40,Monday
2025-06-16 09:30:00,S0020,treadmill,40,Monday
2025-06-16 18:43:00,S0294,swimming,44,Monday
2025-06-16 19:07:00,S0290,yoga,73,Monday
2025-06-16 08:23:00,S0154,weights,46,Monday
2025-06-16 09:32:00,S0030,yoga,44,Monday
2025-06-16 17:15:00,S0140,weights,76,Monday
2025-06-16 17:12:00,S0023,swimming,22,Monday
2025-06-16 18:06:00,S0070,weights,59,Monday
2025-06-16 09:50:00,S0119,swimming,38,Monday
2025-06-16 12:16:00,S0041,swimming,42,Monday
2025-06-16 06:12:00,S0188,weights,70,Monday
2025-06-16 08:39:00,S0045,yoga,61,Monday
2025-06-16 19:27:00,S0124,elliptical,24,Monday
2025-06-16 09:24:00,S0028,yoga,56,Monday
2025-06-16 17:40:00,S0079,elliptical,42,Monday
2025-06-16 16:24:00,S0194,yoga,79,Monday
2025-06-16 09:48:00,S0028,treadmill,35,Monday
2025-06-16 08:01:00,S0289,elliptical,24,Monday
2025-06-16 08:32:00,S0101,treadmill,69,Monday
2025-06-16 08:57:00,S0224,elliptical,90,Monday
2025-06-16 16:33:00,S0248,treadmill,54,Monday
2025-06-16 17:24:00,S0052,swimming,30,Monday
2025-06-16 12:38:00,S0127,treadmill,38,Monday
2025-06-16 19:39:00,S0220,treadmill,38,Monday
2025-06-16 19:12:00,S0267,treadmill,41,Monday
2025-06-16 18:53:00,S0202,swimming,88,Monday
2025-06-16 12:20:00,S0127,yoga,40,Monday
2025-06-16 12:42:00,S0011,swimming,47,Monday
2025-06-16 17:06:00,S0263,yoga,33,Monday
2025-06-16 12:14:00,S0034,weights,77,Monday
2025-06-16 08:53:00,S0023,yoga,44,Monday
2025-06-16 16:50:00,S0214,swimming,20,Monday
2025-06-16 18:25:00,S0213,weights,61,Monday
2025-06-16 08:33:00,S0286,swimming,25,Monday
2025-06-16 18:12:00,S0156,elliptical,57,Monday
2025-06-16 09:43:00,S0247,yoga,86,Monday
2025-06-16 08:06:00,S0262,yoga,48,Monday
2025-06-16 16:06:00,S0289,yoga,33,Monday
2025-06-16 08:52:00,S0259,treadmill,37,Monday
2025-06-16 12:47:00,S0064,weights,59,Monday
2025-06-16 20:13:00,S0190,yoga,47,Monday
2025-06-16 18:42:00,S0284,elliptical,85,Monday
2025-06-16 17:09:00,S0174,swimming,42,Monday
2025-06-16 18:09:00,S0145,weights,79,Monday
2025-06-16 18:37:00,S0092,treadmill,24,Monday
2025-06-16 17:40:00,S0012,weights,88,Monday
2025-06-16 08:46:00,S0281,swimming,80,Monday
2025-06-16 19:49:00,S0059,elliptical,24,Monday
2025-06-16 17:36:00,S0072,swimming,23,Monday
2025-06-16 17:37:00,S0194,treadmill,74,Monday
2025-06-16 16:25:00,S0139,swimming,86,Monday
2025-06-16 18:00:00,S0116,treadmill,77,Monday
2025-06-16 12:55:00,S0065,swimming,64,Monday
2025-06-16 06:27:00,S0026,treadmill,87,Monday
2025-06-16 19:55:00,S0149,elliptical,56,Monday
2025-06-16 08:55:00,S0071,yoga,55,Monday
2025-06-16 19:59:00,S0262,treadmill,36,Monday
2025-06-16 08:34:00,S0222,elliptical,79,Monday
2025-06-16 17:59:00,S0168,swimming,65,Monday
2025-06-16 12:27:00,S0293,treadmill,23,Monday
2025-06-16 17:25:00,S0174,weights,71,Monday
2025-06-16 18:34:00,S0242,swimming,37,Monday
2025-06-16 19:21:00,S0249,weights,66,Monday
2025-06-16 08:56:00,S0260,elliptical,75,Monday
2025-06-16 19:12:00,S0103,weights,68,Monday
2025-06-16 12:07:00,S0095,swimming,44,Monday
2025-06-16 19:25:00,S0280,treadmill,33,Monday
2025-06-16 17:05:00,S0013,weights,64,Monday
2025-06-16 16:53:00,S0196,weights,50,Monday
2025-06-16 06:22:00,S0201,yoga,70,Monday
2025-06-16 08:30:00,S0136,yoga,26,Monday
2025-06-16 08:09:00,S0125,elliptical,45,Monday
2025-06-16 08:25:00,S0014,treadmill,33,Monday
2025-06-16 09:02:00,S0212,swimming,44,Monday
2025-06-16 12:44:00,S0191,elliptical,56,Monday
2025-06-16 06:02:00,S0142,yoga,64,Monday
2025-06-16 16:18:00,S0261,swimming,69,Monday
2025-06-16 20:26:00,S0027,yoga,63,Monday
2025-06-16 17:03:00,S0231,treadmill,44,Monday
2025-06-16 19:49:00,S0273,yoga,48,Monday
2025-06-16 07:24:00,S0117,yoga,89,Monday
2025-06-16 18:00:00,S0278,weights,35,Monday
2025-06-16 09:35:00,S0253,weights,26,Monday
2025-06-16 19:03:00,S0291,elliptical,62,Monday
2025-06-16 18:04:00,S0092,swimming,56,Monday
2025-06-16 18:40:00,S0291,yoga,75,Monday
2025-06-16 12:39:00,S0289,treadmill,76,Monday
2025-06-16 18:43:00,S0251,elliptical,78,Monday
2025-06-16 06:21:00,S0264,treadmill,84,Monday
2025-06-16 12:28:00,S0105,swimming,51,Monday
2025-06-16 07:15:00,S0263,weights,68,Monday
2025-06-16 17:41:00,S0160,swimming,31,Monday
2025-06-16 12:37:00,S0181,yoga,36,Monday
2025-06-16 18:08:00,S0039,weights,49,Monday
2025-06-16 18:21:00,S0183,elliptical,85,Monday
2025-06-16 17:16:00,S0278,yoga,56,Monday
2025-06-16 17:16:00,S0153,yoga,65,Monday
2025-06-16 19:56:00,S0099,treadmill,23,Monday
2025-06-16 19:55:00,S0187,swimming,85,Monday
2025-06-16 18:28:00,S0168,treadmill,36,Monday
2025-06-16 20:57:00,S0009,swimming,68,Monday
2025-06-16 12:03:00,S0096,elliptical,67,Monday
2025-06-16 19:21:00,S0019,treadmill,31,Monday
2025-06-16 16:25:00,S0085,elliptical,58,Monday
2025-06-16 19:34:00,S0023,yoga,84,Monday
2025-06-16 19:17:00,S0177,yoga,54,Monday
2025-06-16 17:26:00,S0238,elliptical,86,Monday
2025-06-16 09:23:00,S0293,swimming,42,Monday
2025-06-16 08:43:00,S0177,weights,74,Monday
2025-06-16 18:57:00,S0129,weights,50,Monday
2025-06-16 08:18:00,S0093,elliptical,22,Monday
2025-06-16 18:17:00,S0238,yoga,55,Monday
2025-06-16 18:58:00,S0265,elliptical,84,Monday
2025-06-16 06:20:00,S0189,yoga,89,Monday
2025-06-16 07:56:00,S0081,elliptical,20,Monday
2025-06-16 17:51:00,S0118,swimming,59,Monday
2025-06-16 09:30:00,S0117,elliptical,51,Monday
2025-06-16 12:31:00,S0242,yoga,37,Monday
2025-06-16 08:25:00,S0075,swimming,55,Monday
2025-06-16 18:59:00,S0275,weights,29,Monday
2025-06-16 17:03:00,S0034,swimming,50,Monday
2025-06-16 07:57:00,S0121,elliptical,47,Monday
2025-06-16 08:52:00,S0283,yoga,57,Monday
2025-06-16 17:23:00,S0022,treadmill,70,Monday
2025-06-16 12:00:00,S0029,weights,53,Monday
2025-06-16 19:30:00,S0054,swimming,40,Monday
2025-06-16 17:51:00,S0184,swimming,31,Monday
2025-06-16 08:27:00,S0068,yoga,38,Monday
2025-06-16 19:43:00,S0228,yoga,83,Monday
2025-06-16 12:49:00,S0236,weights,40,Monday
2025-06-16 08:27:00,S0092,weights,73,Monday
2025-06-16 18:32:00,S0278,treadmill,20,Monday
2025-06-16 16:59:00,S0242,treadmill,80,Monday
2025-06-16 09:03:00,S0220,treadmill,24,Monday
2025-06-16 06:49:00,S0258,treadmill,57,Monday
2025-06-16 19:16:00,S0224,weights,32,Monday
2025-06-17 17:38:00,S0131,swimming,59,Tuesday
2025-06-17 19:44:00,S0058,weights,51,Tuesday
2025-06-17 18:07:00,S0215,swimming,84,Tuesday
2025-06-17 18:07:00,S0152,treadmill,71,Tuesday
2025-06-17 16:02:00,S0090,yoga,75,Tuesday
2025-06-17 12:25:00,S0056,yoga,83,Tuesday
2025-06-17 08:26:00,S0034,elliptical,72,Tuesday
2025-06-17 12:26:00,S0260,weights,35,Tuesday
2025-06-17 06:26:00,S0221,treadmill,73,Tuesday
2025-06-17 17:58:00,S0100,weights,75,Tuesday
2025-06-17 07:51:00,S0075,weights,47,Tuesday
2025-06-17 17:06:00,S0275,yoga,63,Tuesday
2025-06-17 07:34:00,S0048,swimming,66,Tuesday
2025-06-17 08:50:00,S0053,treadmill,57,Tuesday
2025-06-17 19:42:00,S0281,swimming,50,Tuesday
2025-06-17 18:24:00,S0187,treadmill,71,Tuesday
2025-06-17 12:01:00,S0250,elliptical,49,Tuesday
2025-06-17 06:09:00,S0125,yoga,21,Tuesday
2025-06-17 08:42:00,S0160,swimming,79,Tuesday
2025-06-17 18:00:00,S0197,weights,31,Tuesday
2025-06-17 19:52:00,S0047,treadmill,33,Tuesday
2025-06-17 19:23:00,S0226,yoga,81,Tuesday
2025-06-17 08:19:00,S0139,elliptical,55,Tuesday
2025-06-17 09:30:00,S0101,yoga,50,Tuesday
2025-06-17 19:24:00,S0058,yoga,68,Tuesday
2025-06-17 17:34:00,S0030,weights,43,Tuesday
2025-06-17 09:45:00,S0224,swimming,54,Tuesday
2025-06-17 17:53:00,S0038,yoga,52,Tuesday
2025-06-17 12:31:00,S0079,elliptical,65,Tuesday
2025-06-17 19:43:00,S0101,swimming,87,Tuesday
2025-06-17 06:49:00,S0173,elliptical,53,Tuesday
2025-06-17 18:27:00,S0127,yoga,22,Tuesday
2025-06-17 17:32:00,S0159,weights,71,Tuesday
2025-06-17 18:39:00,S0156,weights,60,Tuesday
2025-06-17 07:15:00,S0240,treadmill,90,Tuesday
2025-06-17 19:14:00,S0182,yoga,38,Tuesday
2025-06-17 16:04:00,S0218,weights,32,Tuesday
2025-06-17 08:17:00,S0004,yoga,80,Tuesday
2025-06-17 08:47:00,S0043,yoga,84,Tuesday
2025-06-17 17:54:00,S0226,elliptical,87,Tuesday
2025-06-17 19:10:00,S0016,weights,35,Tuesday
2025-06-17 19:50:00,S0006,weights,73,Tuesday
2025-06-17 12:26:00,S0130,weights,23,Tuesday
2025-06-17 12:19:00,S0059,weights,32,Tuesday
2025-06-17 06:34:00,S0072,yoga,68,Tuesday
2025-06-17 12:34:00,S0214,weights,31,Tuesday
2025-06-17 19:49:00,S0113,weights,72,Tuesday
2025-06-17 17:12:00,S0221,weights,22,Tuesday
2025-06-17 17:44:00,S0169,treadmill,30,Tuesday
2025-06-17 09:55:00,S0015,swimming,32,Tuesday
2025-06-17 19:33:00,S0074,elliptical,56,Tuesday
2025-06-17 08:24:00,S0180,elliptical,45,Tuesday
2025-06-17 17:07:00,S0011,weights,70,Tuesday
2025-06-17 19:28:00,S0046,swimming,86,Tuesday
2025-06-17 18:58:00,S0087,yoga,21,Tuesday
2025-06-17 12:22:00,S0257,swimming,80,Tuesday
2025-06-17 19:12:00,S0032,yoga,24,Tuesday
2025-06-17 12:47:00,S0034,yoga,48,Tuesday
2025-06-17 08:16:00,S0098,swimming,21,Tuesday
2025-06-17 19:27:00,S0287,weights,69,Tuesday
2025-06-17 16:27:00,S0181,yoga,72,Tuesday
2025-06-17 19:50:00,S0094,treadmill,83,Tuesday
2025-06-17 19:25:00,S0119,elliptical,34,Tuesday
2025-06-17 18:48:00,S0176,weights,63,Tuesday
2025-06-17 18:11:00,S0120,elliptical,63,Tuesday
2025-06-17 19:46:00,S0282,yoga,47,Tuesday
2025-06-17 18:47:00,S0061,weights,87,Tuesday
2025-06-17 18:09:00,S0093,treadmill,81,Tuesday
2025-06-17 18:55:00,S0118,swimming,23,Tuesday
2025-06-17 20:07:00,S0169,weights,39,Tuesday
2025-06-17 20:48:00,S0161,swimming,60,Tuesday
2025-06-17 09:50:00,S0098,swimming,70,Tuesday
2025-06-17 19:28:00,S0096,yoga,62,Tuesday
2025-06-17 17:49:00,S0101,treadmill,40,Tuesday
2025-06-17 18:15:00,S0194,elliptical,63,Tuesday
2025-06-17 18:31:00,S0201,elliptical,54,Tuesday
2025-06-17 20:05:00,S0295,weights,59,Tuesday
2025-06-17 19:06:00,S0127,treadmill,83,Tuesday
2025-06-17 16:26:00,S0294,yoga,35,Tuesday
2025-06-17 19:14:00,S0269,treadmill,62,Tuesday
2025-06-17 17:38:00,S0190,treadmill,58,Tuesday
2025-06-17 18:14:00,S0085,weights,73,Tuesday
2025-06-17 09:15:00,S0028,swimming,27,Tuesday
2025-06-17 18:59:00,S0200,weights,70,Tuesday
2025-06-17 17:47:00,S0276,yoga,20,Tuesday
2025-06-17 08:08:00,S0090,weights,60,Tuesday
2025-06-17 19:17:00,S0234,weights,88,Tuesday
2025-06-17 18:37:00,S0028,swimming,46,Tuesday
2025-06-17 19:32:00,S0022,weights,55,Tuesday
2025-06-17 17:56:00,S0166,weights,87,Tuesday
2025-06-17 18:26:00,S0089,treadmill,29,Tuesday
2025-06-17 07:57:00,S0236,treadmill,63,Tuesday
2025-06-17 17:31:00,S0137,treadmill,72,Tuesday
2025-06-17 12:40:00,S0243,treadmill,82,Tuesday
2025-06-17 18:39:00,S0142,yoga,89,Tuesday
2025-06-17 18:25:00,S0108,yoga,20,Tuesday
2025-06-17 19:57:00,S0064,treadmill,20,Tuesday
2025-06-17 09:35:00,S0273,treadmill,43,Tuesday
2025-06-17 20:43:00,S0260,yoga,89,Tuesday
2025-06-17 18:22:00,S0237,elliptical,80,Tuesday
2025-06-18 17:05:00,S0160,swimming,88,Wednesday
2025-06-18 18:56:00,S0127,treadmill,41,Wednesday
2025-06-18 09:45:00,S0256,weights,23,Wednesday
2025-06-18 18:46:00,S0037,swimming,45,Wednesday
2025-06-18 17:03:00,S0122,treadmill,67,Wednesday
2025-06-18 19:19:00,S0255,swimming,56,Wednesday
2025-06-18 12:18:00,S0242,yoga,64,Wednesday
2025-06-18 18:30:00,S0031,elliptical,34,Wednesday
2025-06-18 19:36:00,S0037,weights,27,Wednesday
2025-06-18 20:36:00,S0108,treadmill,52,Wednesday
2025-06-18 19:51:00,S0030,elliptical,33,Wednesday
2025-06-18 18:17:00,S0193,elliptical,43,Wednesday
2025-06-18 08:24:00,S0106,swimming,71,Wednesday
2025-06-18 16:53:00,S0269,elliptical,20,Wednesday
2025-06-18 18:43:00,S0243,elliptical,82,Wednesday
2025-06-18 18:29:00,S0217,swimming,50,Wednesday
2025-06-18 08:36:00,S0213,elliptical,89,Wednesday
2025-06-18 18:07:00,S0300,treadmill,33,Wednesday
2025-06-18 19:44:00,S0215,elliptical,85,Wednesday
2025-06-18 20:45:00,S0194,yoga,54,Wednesday
2025-06-18 20:03:00,S0092,treadmill,59,Wednesday
2025-06-18 19:00:00,S0031,elliptical,61,Wednesday
2025-06-18 18:21:00,S0152,swimming,55,Wednesday
2025-06-18 17:44:00,S0108,treadmill,49,Wednesday
2025-06-18 18:40:00,S0027,swimming,33,Wednesday
2025-06-18 12:41:00,S0088,yoga,76,Wednesday
2025-06-18 16:36:00,S0130,yoga,37,Wednesday
2025-06-18 19:28:00,S0300,elliptical,50,Wednesday
2025-06-18 16:51:00,S0287,yoga,60,Wednesday
2025-06-18 17:03:00,S0109,treadmill,35,Wednesday
2025-06-18 19:48:00,S0238,elliptical,58,Wednesday
2025-06-18 17:54:00,S0030,elliptical,61,Wednesday
2025-06-18 16:21:00,S0183,swimming,89,Wednesday
2025-06-18 18:21:00,S0024,swimming,22,Wednesday
2025-06-18 18:22:00,S0095,weights,72,Wednesday
2025-06-18 17:09:00,S0008,elliptical,71,Wednesday
2025-06-18 17:39:00,S0168,yoga,81,Wednesday
2025-06-18 09:04:00,S0240,swimming,28,Wednesday
2025-06-18 18:06:00,S0261,elliptical,33,Wednesday
2025-06-18 19:02:00,S0124,treadmill,72,Wednesday
2025-06-18 08:19:00,S0102,yoga,61,Wednesday
2025-06-18 17:20:00,S0101,swimming,64,Wednesday
2025-06-18 08:53:00,S0140,swimming,72,Wednesday
2025-06-18 08:04:00,S0099,elliptical,53,Wednesday
2025-06-18 07:04:00,S0181,weights,75,Wednesday
2025-06-18 18:14:00,S0014,treadmill,53,Wednesday
2025-06-18 19:11:00,S0235,elliptical,50,Wednesday
2025-06-18 12:32:00,S0289,weights,27,Wednesday
2025-06-18 16:56:00,S0230,elliptical,55,Wednesday
2025-06-18 18:38:00,S0240,yoga,71,Wednesday
2025-06-18 18:44:00,S0260,weights,65,Wednesday
2025-06-18 16:51:00,S0041,swimming,87,Wednesday
2025-06-18 17:03:00,S0187,swimming,61,Wednesday
2025-06-18 12:08:00,S0243,swimming,45,Wednesday
2025-06-18 19:00:00,S0035,weights,62,Wednesday
2025-06-18 18:56:00,S0185,elliptical,24,Wednesday
2025-06-18 18:29:00,S0098,swimming,43,Wednesday
2025-06-18 06:59:00,S0082,yoga,86,Wednesday
2025-06-18 18:45:00,S0065,elliptical,86,Wednesday
2025-06-18 17:38:00,S0158,weights,60,Wednesday
2025-06-18 12:17:00,S0198,weights,58,Wednesday
2025-06-18 12:35:00,S0170,yoga,87,Wednesday
2025-06-18 06:12:00,S0204,treadmill,72,Wednesday
2025-06-18 08:16:00,S0112,weights,20,Wednesday
2025-06-18 18:32:00,S0223,yoga,87,Wednesday
2025-06-18 19:01:00,S0298,weights,26,Wednesday
2025-06-18 17:53:00,S0293,treadmill,63,Wednesday
2025-06-18 18:17:00,S0089,yoga,49,Wednesday
2025-06-18 09:59:00,S0262,yoga,42,Wednesday
2025-06-18 19:39:00,S0180,weights,81,Wednesday
2025-06-18 07:18:00,S0290,weights,40,Wednesday
2025-06-18 07:35:00,S0174,swimming,21,Wednesday
2025-06-18 12:30:00,S0135,elliptical,85,Wednesday
2025-06-18 12:47:00,S0071,yoga,42,Wednesday
2025-06-18 18:28:00,S0198,yoga,45,Wednesday
2025-06-18 08:24:00,S0002,swimming,45,Wednesday
2025-06-18 09:11:00,S0025,swimming,33,Wednesday
2025-06-18 08:10:00,S0169,yoga,47,Wednesday
2025-06-18 19:08:00,S0184,weights,71,Wednesday
2025-06-18 19:04:00,S0114,yoga,36,Wednesday
2025-06-18 08:58:00,S0185,swimming,81,Wednesday
2025-06-18 19:23:00,S0070,yoga,38,Wednesday
2025-06-18 18:42:00,S0285,weights,50,Wednesday
2025-06-18 16:09:00,S0288,yoga,86,Wednesday
2025-06-18 09:24:00,S0116,yoga,30,Wednesday
2025-06-18 12:59:00,S0050,weights,85,Wednesday
2025-06-18 19:48:00,S0193,yoga,89,Wednesday
2025-06-18 08:07:00,S0073,elliptical,34,Wednesday
2025-06-18 08:40:00,S0073,treadmill,89,Wednesday
2025-06-18 09:21:00,S0042,weights,37,Wednesday
2025-06-18 08:05:00,S0125,yoga,45,Wednesday
2025-06-18 08:32:00,S0121,treadmill,46,Wednesday
2025-06-18 19:33:00,S0174,elliptical,76,Wednesday
2025-06-18 12:14:00,S0219,elliptical,66,Wednesday
2025-06-18 07:51:00,S0096,swimming,37,Wednesday
2025-06-18 19:55:00,S0145,swimming,42,Wednesday
2025-06-18 17:53:00,S0078,elliptical,84,Wednesday
2025-06-18 08:33:00,S0023,yoga,51,Wednesday
2025-06-18 17:27:00,S0112,yoga,76,Wednesday
2025-06-18 09:53:00,S0229,treadmill,30,Wednesday
2025-06-18 12:11:00,S0276,weights,86,Wednesday
2025-06-18 17:25:00,S0020,weights,74,Wednesday
2025-06-18 18:15:00,S0251,swimming,55,Wednesday
2025-06-18 17:02:00,S0170,weights,59,Wednesday
2025-06-18 18:24:00,S0112,elliptical,42,Wednesday
2025-06-18 17:50:00,S0292,swimming,69,Wednesday
2025-06-18 20:52:00,S0026,yoga,28,Wednesday
2025-06-18 19:17:00,S0174,weights,83,Wednesday
2025-06-18 19:22:00,S0268,yoga,48,Wednesday
2025-06-18 09:42:00,S0210,swimming,63,Wednesday
2025-06-18 06:58:00,S0090,treadmill,83,Wednesday
2025-06-18 06:09:00,S0277,yoga,70,Wednesday
2025-06-18 19:56:00,S0220,treadmill,37,Wednesday
2025-06-18 06:54:00,S0154,swimming,32,Wednesday
2025-06-18 07:59:00,S0056,treadmill,67,Wednesday
2025-06-18 09:55:00,S0142,treadmill,56,Wednesday
2025-06-18 18:56:00,S0089,weights,80,Wednesday
2025-06-18 19:12:00,S0203,treadmill,58,Wednesday
2025-06-18 09:24:00,S0207,treadmill,87,Wednesday
2025-06-18 19:52:00,S0111,elliptical,81,Wednesday
2025-06-19 19:09:00,S0230,weights,25,Thursday
2025-06-19 08:28:00,S0095,weights,85,Thursday
2025-06-19 12:46:00,S0259,elliptical,84,Thursday
2025-06-19 17:33:00,S0029,yoga,35,Thursday
2025-06-19 17:51:00,S0006,treadmill,72,Thursday
2025-06-19 17:47:00,S0196,elliptical,48,Thursday
2025-06-19 08:47:00,S0272,elliptical,35,Thursday
2025-06-19 17:47:00,S0043,treadmill,65,Thursday
2025-06-19 19:48:00,S0110,yoga,61,Thursday
2025-06-19 18:41:00,S0075,elliptical,54,Thursday
2025-06-19 16:55:00,S0226,yoga,72,Thursday
2025-06-19 17:13:00,S0092,swimming,59,Thursday
2025-06-19 09:48:00,S0197,swimming,63,Thursday
2025-06-19 16:32:00,S0246,swimming,82,Thursday
2025-06-19 09:23:00,S0137,treadmill,50,Thursday
2025-06-19 17:34:00,S0087,treadmill,61,Thursday
2025-06-19 17:52:00,S0294,elliptical,88,Thursday
2025-06-19 08:58:00,S0005,weights,70,Thursday
2025-06-19 17:30:00,S0044,yoga,53,Thursday
2025-06-19 17:23:00,S0233,yoga,48,Thursday
2025-06-19 17:30:00,S0061,weights,52,Thursday
2025-06-19 19:50:00,S0265,weights,24,Thursday
2025-06-19 09:05:00,S0160,swimming,62,Thursday
2025-06-19 09:02:00,S0212,elliptical,70,Thursday
2025-06-19 16:26:00,S0129,yoga,71,Thursday
2025-06-19 08:39:00,S0192,yoga,59,Thursday
2025-06-19 20:27:00,S0024,weights,22,Thursday
2025-06-19 09:31:00,S0157,swimming,49,Thursday
2025-06-19 19:15:00,S0265,swimming,86,Thursday
2025-06-19 17:04:00,S0275,elliptical,55,Thursday
2025-06-19 17:18:00,S0213,yoga,27,Thursday
2025-06-19 18:53:00,S0036,elliptical,21,Thursday
2025-06-19 08:28:00,S0101,weights,37,Thursday
2025-06-19 12:19:00,S0013,treadmill,64,Thursday
2025-06-19 12:27:00,S0195,swimming,52,Thursday
2025-06-19 20:03:00,S0001,elliptical,53,Thursday
2025-06-19 08:47:00,S0102,swimming,63,Thursday
2025-06-19 19:32:00,S0290,treadmill,32,Thursday
2025-06-19 17:50:00,S0059,swimming,48,Thursday
2025-06-19 20:12:00,S0253,weights,68,Thursday
2025-06-19 07:11:00,S0232,treadmill,23,Thursday
2025-06-19 08:13:00,S0107,weights,59,Thursday
2025-06-19 16:45:00,S0100,yoga,40,Thursday
2025-06-19 12:26:00,S0257,yoga,49,Thursday
2025-06-19 16:40:00,S0071,yoga,46,Thursday
2025-06-19 12:51:00,S0003,swimming,54,Thursday
2025-06-19 12:30:00,S0016,weights,47,Thursday
2025-06-19 19:40:00,S0272,treadmill,70,Thursday
2025-06-19 17:24:00,S0286,yoga,88,Thursday
2025-06-19 08:35:00,S0125,yoga,61,Thursday
2025-06-19 08:28:00,S0001,yoga,68,Thursday
2025-06-19 18:26:00,S0079,yoga,64,Thursday
2025-06-19 17:32:00,S0297,yoga,28,Thursday
2025-06-19 08:54:00,S0295,swimming,29,Thursday
2025-06-19 19:57:00,S0247,weights,30,Thursday
2025-06-19 09:04:00,S0207,swimming,25,Thursday
2025-06-19 06:54:00,S0176,treadmill,37,Thursday
2025-06-19 17:59:00,S0092,elliptical,49,Thursday
2025-06-19 18:30:00,S0157,treadmill,71,Thursday
2025-06-19 18:47:00,S0117,yoga,51,Thursday
2025-06-19 19:02:00,S0156,treadmill,90,Thursday
2025-06-19 08:23:00,S0177,treadmill,62,Thursday
2025-06-19 18:37:00,S0285,swimming,68,Thursday
2025-06-19 09:10:00,S0270,elliptical,86,Thursday
2025-06-19 20:19:00,S0206,swimming,55,Thursday
2025-06-19 12:31:00,S0234,treadmill,61,Thursday
2025-06-19 19:48:00,S0061,yoga,79,Thursday
2025-06-19 17:20:00,S0144,swimming,63,Thursday
2025-06-19 17:12:00,S0099,elliptical,40,Thursday
2025-06-19 17:11:00,S0240,elliptical,28,Thursday
2025-06-19 18:05:00,S0285,yoga,25,Thursday
2025-06-19 07:19:00,S0046,treadmill,37,Thursday
2025-06-19 06:09:00,S0280,weights,26,Thursday
2025-06-19 12:17:00,S0158,elliptical,62,Thursday
2025-06-19 19:52:00,S0230,weights,86,Thursday
2025-06-19 18:56:00,S0085,elliptical,66,Thursday
2025-06-19 12:43:00,S0195,treadmill,72,Thursday
2025-06-19 19:32:00,S0102,treadmill,29,Thursday
2025-06-19 18:34:00,S0031,weights,77,Thursday
2025-06-19 06:25:00,S0168,treadmill,70,Thursday
2025-06-19 07:10:00,S0012,swimming,26,Thursday
2025-06-19 18:59:00,S0226,yoga,79,Thursday
2025-06-19 17:50:00,S0205,swimming,25,Thursday
2025-06-19 19:09:00,S0060,treadmill,71,Thursday
2025-06-19 18:01:00,S0113,treadmill,86,Thursday
2025-06-19 17:29:00,S0152,yoga,65,Thursday
2025-06-19 19:35:00,S0171,elliptical,28,Thursday
2025-06-19 19:41:00,S0172,elliptical,59,Thursday
2025-06-19 17:18:00,S0189,swimming,67,Thursday
2025-06-19 09:07:00,S0252,yoga,67,Thursday
2025-06-19 12:22:00,S0207,weights,51,Thursday
2025-06-19 18:16:00,S0060,weights,44,Thursday
2025-06-19 06:44:00,S0037,elliptical,40,Thursday
2025-06-19 18:52:00,S0091,treadmill,53,Thursday
2025-06-19 19:51:00,S0027,weights,84,Thursday
2025-06-19 17:32:00,S0252,swimming,67,Thursday
2025-06-19 19:39:00,S0254,weights,22,Thursday
2025-06-19 12:20:00,S0102,elliptical,21,Thursday
